"","charge120","charge240","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"13217",0,0,19,0,0,0,0,0,5,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,16,"Volkswagen","Jetta","Y","false",0,91,0,0,0,0,0,"Automatic (S6)",24.0872,0,"Compact Cars",2006,-500,"",NA,"","","","",""
"13218",0,0,18,0,0,0,0,0,5,"4-Wheel or All-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,13,"Volvo","S40 AWD","Y","false",0,92,0,0,0,0,0,"Manual 6-spd",22.2,0,"Compact Cars",2006,-2250,"",TRUE,"","","","",""
"13219",0,0,18,0,0,0,0,0,5,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,13,"Volvo","S40 AWD","N","false",0,92,0,0,0,0,0,"Automatic (S5)",21.9963,0,"Compact Cars",2006,-3000,"",TRUE,"","","","",""
"13222",0,0,19,0,0,0,0,0,5,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,13,"Volvo","S40 FWD","Y","false",0,92,0,0,0,0,0,"Manual 5-spd",24,0,"Compact Cars",2006,-1750,"",NA,"","","","",""
"13223",0,0,19,0,0,0,0,0,5,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,13,"Volvo","S40 FWD","Y","false",0,92,0,0,0,0,0,"Automatic (S5)",23.9572,0,"Compact Cars",2006,-1750,"",NA,"","","","",""
"13224",0,0,20,0,0,0,0,0,5,"Front-Wheel Drive",2500,0,"Premium","Premium Gasoline",0,13,"Volvo","S40 FWD","N","false",0,92,0,0,0,0,0,"Manual 6-spd",24.593,0,"Compact Cars",2006,-1250,"",TRUE,"","","","",""
"13225",0,0,19,0,0,0,0,0,5,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,13,"Volvo","S40 FWD","N","false",0,92,0,0,0,0,0,"Automatic (S5)",23.9407,0,"Compact Cars",2006,-1750,"",TRUE,"","","","",""
"13226",0,0,17,0,0,0,0,0,5,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,14,"Volvo","S60 AWD","Y","false",0,94,0,0,0,0,0,"Automatic 5-spd",21.7567,0,"Compact Cars",2006,-3000,"",TRUE,"","","","",""
"13227",0,0,18,0,0,0,0,0,5,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,14,"Volvo","S60 AWD","N","false",0,94,0,0,0,0,0,"Automatic (S5)",21.9963,0,"Compact Cars",2006,-3000,"",TRUE,"","","","",""
"13228",0,0,19,0,0,0,0,0,5,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,14,"Volvo","S60 FWD","N","false",0,94,0,0,0,0,0,"Automatic 5-spd",23.7,0,"Compact Cars",2006,-1750,"",NA,"","","","",""
"13229",0,0,19,0,0,0,0,0,5,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,14,"Volvo","S60 FWD","N","false",0,94,0,0,0,0,0,"Manual 5-spd",24,0,"Compact Cars",2006,-1750,"",NA,"","","","",""
"13230",0,0,18,0,0,0,0,0,5,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,14,"Volvo","S60 FWD","N","false",0,94,0,0,0,0,0,"Manual 6-spd",22.9,0,"Compact Cars",2006,-2250,"",TRUE,"","","","",""
"13231",0,0,18,0,0,0,0,0,5,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,14,"Volvo","S60 FWD","N","false",0,94,0,0,0,0,0,"Automatic (S5)",22.5965,0,"Compact Cars",2006,-2250,"",TRUE,"","","","",""
"13233",0,0,19,0,0,0,0,0,5,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,14,"Volvo","S60 FWD","Y","false",0,94,0,0,0,0,0,"Automatic 5-spd",23.5,0,"Compact Cars",2006,-1750,"",TRUE,"","","","",""
"13234",0,0,19,0,0,0,0,0,5,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,14,"Volvo","S60 FWD","N","false",0,94,0,0,0,0,0,"Automatic (S5)",23.9407,0,"Compact Cars",2006,-1750,"",TRUE,"","","","",""
"13235",0,0,16,0,0,0,0,0,5,"4-Wheel or All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,14,"Volvo","S60 R AWD","N","false",0,94,0,0,0,0,0,"Manual 6-spd",20.2,0,"Compact Cars",2006,-3750,"",TRUE,"","","","",""
"13236",0,0,16,0,0,0,0,0,5,"4-Wheel or All-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,14,"Volvo","S60 R AWD","Y","false",0,94,0,0,0,0,0,"Automatic (S6)",19.5473,0,"Compact Cars",2006,-4500,"",TRUE,"","","","",""
"13237",0,0,16,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,13,"Acura","RL","Y","false",0,99,0,0,0,0,0,"Automatic (S5)",20.3,0,"Midsize Cars",2006,-3750,"",NA,"","","","",""
"13238",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,12,"Acura","TL","Y","false",0,98,0,0,0,0,0,"Manual 6-spd",22.5,0,"Midsize Cars",2006,-2250,"",NA,"","","","",""
"13239",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,12,"Acura","TL","Y","false",0,98,0,0,0,0,0,"Automatic (S5)",22.2,0,"Midsize Cars",2006,-2250,"",NA,"","","","",""
"13240",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,16,"Audi","A6","Y","false",0,98,0,0,0,0,0,"Automatic (variable gear ratios)",22.9993,0,"Midsize Cars",2006,-2250,"",NA,"","","","",""
"13241",0,0,17,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,16,"Audi","A6 quattro","Y","false",0,98,0,0,0,0,0,"Automatic (S6)",21.2256,0,"Midsize Cars",2006,-3000,"",NA,"","","","",""
"13242",0,0,15,0,0,0,0,0,8,"4-Wheel or All-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,16,"Audi","A6 quattro","Y","false",0,98,0,0,0,0,0,"Automatic (S6)",19.2,0,"Midsize Cars",2006,-4500,"",NA,"","","","",""
"13244",0,0,16,0,0,0,0,0,8,"4-Wheel or All-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,15,"Audi","A8","N","false",0,100,0,0,0,0,0,"Automatic (S6)",19.4,0,"Midsize Cars",2006,-4500,"",NA,"","","","",""
"13245",0,0,9,0,0,0,0,0,8,"Rear-Wheel Drive",5200,0,"Premium","Premium Gasoline",0,13,"Bentley","Arnage","N","false",0,104,0,0,0,0,0,"Automatic 4-spd",11.4,0,"Midsize Cars",2006,-14750,"G",TRUE,"","","","",""
"13246",0,0,10,0,0,0,0,0,12,"4-Wheel or All-Wheel Drive",4750,0,"Premium","Premium Gasoline",0,13,"Bentley","Continental Flying Spur","N","false",0,102,0,0,0,0,0,"Automatic (S6)",12.3,0,"Midsize Cars",2006,-12500,"G",TRUE,"","","","",""
"13247",0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,14,"BMW","525i","Y","false",0,99,0,0,0,0,0,"Manual 6-spd",22.449,0,"Midsize Cars",2006,-2250,"",NA,"","","","",""
"13248",0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,14,"BMW","525i","Y","false",0,99,0,0,0,0,0,"Automatic (S6)",22.8833,0,"Midsize Cars",2006,-2250,"",NA,"","","","",""
"13249",0,0,17,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,14,"BMW","525xi","N","false",0,99,0,0,0,0,0,"Manual 6-spd",21.5799,0,"Midsize Cars",2006,-3000,"",NA,"","","","",""
"13250",0,0,18,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,14,"BMW","525xi","N","false",0,99,0,0,0,0,0,"Automatic (S6)",21.9928,0,"Midsize Cars",2006,-3000,"",NA,"","","","",""
"13251",0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,14,"BMW","530i","N","false",0,99,0,0,0,0,0,"Manual 6-spd",22.449,0,"Midsize Cars",2006,-2250,"",NA,"","","","",""
"13252",0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,14,"BMW","530i","Y","false",0,99,0,0,0,0,0,"Automatic (S6)",22.8833,0,"Midsize Cars",2006,-2250,"",NA,"","","","",""
"13253",0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,14,"BMW","530i","N","false",0,99,0,0,0,0,0,"Automatic (S6)",20.9687,0,"Midsize Cars",2006,-3000,"",NA,"","","","",""
"13255",0,0,17,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,14,"BMW","530xi","Y","false",0,99,0,0,0,0,0,"Manual 6-spd",21.5799,0,"Midsize Cars",2006,-3000,"",NA,"","","","",""
"13256",0,0,18,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,14,"BMW","530xi","Y","false",0,99,0,0,0,0,0,"Automatic (S6)",21.9928,0,"Midsize Cars",2006,-3000,"",NA,"","","","",""
"13257",0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3550,0,"Premium","Premium Gasoline",0,14,"BMW","550i","N","false",0,99,0,0,0,0,0,"Manual 6-spd",16.8,0,"Midsize Cars",2006,-6500,"G",NA,"","","","",""
"13258",0,0,15,0,0,0,0,0,8,"Rear-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,14,"BMW","550i","Y","false",0,99,0,0,0,0,0,"Automatic (S6)",19.2173,0,"Midsize Cars",2006,-4500,"",NA,"","","","",""
"13259",0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3550,0,"Premium","Premium Gasoline",0,14,"BMW","550i","N","false",0,99,0,0,0,0,0,"Automatic (S6)",17.2855,0,"Midsize Cars",2006,-6500,"G",NA,"","","","",""
"13260",0,0,11,0,0,0,0,0,10,"Rear-Wheel Drive",4400,0,"Premium","Premium Gasoline",0,14,"BMW","M5","Y","false",0,99,0,0,0,0,0,"Automatic (S7)",13.065,0,"Midsize Cars",2006,-10750,"G",NA,"","","","",""
"13261",0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,16,"Buick","Lacrosse/Allure","Y","false",0,99,0,0,0,0,0,"Automatic 4-spd",21.1,0,"Midsize Cars",2006,-1750,"",NA,"","","","",""
"13262",0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Buick","Lacrosse/Allure","Y","false",0,99,0,0,0,0,0,"Automatic 4-spd",21.9,0,"Midsize Cars",2006,-1000,"",NA,"","","","",""
"13263",0,0,15,0,0,0,0,0,6,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,13,"Cadillac","CTS","Y","false",0,99,0,0,0,0,0,"Manual 6-spd",19.2,0,"Midsize Cars",2006,-2500,"",NA,"","","","",""
"13264",0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,13,"Cadillac","CTS","Y","false",0,99,0,0,0,0,0,"Automatic (S5)",20,0,"Midsize Cars",2006,-2500,"",NA,"","","","",""
"13266",0,0,15,0,0,0,0,0,6,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,13,"Cadillac","CTS","Y","false",0,99,0,0,0,0,0,"Manual 6-spd",18.5,0,"Midsize Cars",2006,-3250,"",NA,"","","","",""
"13267",0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,13,"Cadillac","CTS","Y","false",0,99,0,0,0,0,0,"Automatic (S5)",19.513,0,"Midsize Cars",2006,-2500,"",NA,"","","","",""
"13268",0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3350,0,"Premium","Premium Gasoline",0,13,"Cadillac","CTS-V","Y","false",0,99,0,0,0,0,0,"Manual 6-spd",17.7778,0,"Midsize Cars",2006,-5500,"",NA,"","","","",""
"13269",0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,13,"Cadillac","STS","Y","false",0,103,0,0,0,0,0,"Automatic (S5)",19.513,0,"Midsize Cars",2006,-2500,"",NA,"","","","",""
"13270",0,0,15,0,0,0,0,0,8,"Rear-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,13,"Cadillac","STS","N","false",0,103,0,0,0,0,0,"Automatic (S5)",18.6,0,"Midsize Cars",2006,-4500,"",NA,"","","","",""
"13271",0,0,15,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Cadillac","STS AWD","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",18.8868,0,"Midsize Cars",2006,-3250,"",NA,"","","","",""
"13272",0,0,14,0,0,0,0,0,8,"4-Wheel or All-Wheel Drive",3350,0,"Premium","Premium Gasoline",0,0,"Cadillac","STS AWD","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",17.9,0,"Midsize Cars",2006,-5500,"G",NA,"","","","",""
"13273",0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,13,"Chevrolet","Epica","N","false",0,101,0,0,0,0,0,"Automatic 4-spd",21.7,0,"Midsize Cars",2006,-1750,"",NA,"","","","",""
"13274",0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,15,"Chevrolet","Malibu","Y","false",0,101,0,0,0,0,0,"Automatic 4-spd",26.5,0,"Midsize Cars",2006,500,"",NA,"","","","",""
"13275",0,0,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,15,"Chevrolet","Malibu","Y","false",0,101,0,0,0,0,0,"Automatic 4-spd",24.6,0,"Midsize Cars",2006,0,"",NA,"","","","",""
"13277",0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,15,"Chevrolet","Malibu","N","false",0,101,0,0,0,0,0,"Automatic (S4)",20.6,0,"Midsize Cars",2006,-2500,"",NA,"","","","",""
"13278",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Monte Carlo","Y","false",98,0,0,0,0,0,0,"Automatic 4-spd",22.2,0,"Midsize Cars",2006,-1000,"",NA,"","","","",""
"13279",0,0,16,0,0,0,0,0,8,"Front-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,0,"Chevrolet","Monte Carlo","N","false",98,0,0,0,0,0,0,"Automatic 4-spd",20,0,"Midsize Cars",2006,-3750,"",NA,"","","","",""
"13280",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,16,"Chrysler","Sebring 4 Door","N","false",0,94,0,0,0,0,0,"Automatic 4-spd",24.6,0,"Midsize Cars",2006,-500,"",NA,"","","","",""
"13281",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,16,"Dodge","Stratus 4 Door","Y","false",0,64,0,0,0,0,0,"Automatic 4-spd",24.6,0,"Midsize Cars",2006,-500,"",NA,"","","","",""
"13282",0,0,9,0,0,0,0,0,12,"Rear-Wheel Drive",5200,0,"Premium","Premium Gasoline",0,0,"Ferrari","612 Scaglietti","N","false",105,0,0,0,0,0,0,"Automatic 6-spd",11.3991,0,"Midsize Cars",2006,-14750,"G",NA,"","","","",""
"13283",0,0,10,0,0,0,0,0,12,"Rear-Wheel Drive",4750,0,"Premium","Premium Gasoline",0,0,"Ferrari","612 Scaglietti","N","false",105,0,0,0,0,0,0,"Manual 6-spd",11.8,0,"Midsize Cars",2006,-12500,"G",NA,"","","","",""
"13284",0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Ford","Fusion","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",26.1642,0,"Midsize Cars",2006,500,"",NA,"","","","",""
"13285",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion","Y","false",0,100,0,0,0,0,0,"Manual 5-spd",25.5888,0,"Midsize Cars",2006,0,"",NA,"","","","",""
"13286",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion","Y","false",0,100,0,0,0,0,0,"Automatic 6-spd",22.9,0,"Midsize Cars",2006,-1000,"",NA,"","","","",""
"13288",0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Automatic 5-spd",27.0171,0,"Midsize Cars",2006,750,"",NA,"","","","",""
"13289",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Manual 5-spd",28.8,0,"Midsize Cars",2006,1250,"",NA,"","","","",""
"13290",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Automatic 5-spd",22.667,0,"Midsize Cars",2006,-1000,"",NA,"","","","",""
"13291",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Manual 6-spd",22.8507,0,"Midsize Cars",2006,-1000,"",NA,"","","","",""
"13292",0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",20,13,"Hyundai","Elantra","Y","false",0,95,0,0,0,0,0,"Automatic 4-spd",27.1,0,"Midsize Cars",2006,500,"",NA,"","","","",""
"13293",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",20,13,"Hyundai","Elantra","Y","false",0,95,0,0,0,0,0,"Manual 5-spd",29.7459,0,"Midsize Cars",2006,1250,"",NA,"","","","",""
"13294",0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,12,"Jaguar","S-Type 3.0 Litre","Y","false",0,98,0,0,0,0,0,"Automatic 6-spd",21.1489,0,"Midsize Cars",2006,-3000,"",NA,"","","","",""
"13295",0,0,16,0,0,0,0,0,8,"Rear-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,12,"Jaguar","S-Type 4.2 Litre","N","false",0,98,0,0,0,0,0,"Automatic 6-spd",20.0469,0,"Midsize Cars",2006,-3750,"",NA,"","","","",""
"13297",0,0,15,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3350,0,"Premium","Premium Gasoline",0,24,"Jaguar","X-Type Sport Brake","N","false",0,90,0,0,0,0,0,"Automatic 5-spd",18.8889,0,"Midsize Cars",2006,-5500,"",NA,"","","","",""
"13299",0,0,16,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,24,"Jaguar","X-Type Sport Brake","N","false",0,90,0,0,0,0,0,"Manual 5-spd",19.5,0,"Midsize Cars",2006,-3750,"",NA,"","","","",""
"13300",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,13,"Kia","Optima","N","false",0,100,0,0,0,0,0,"Automatic 4-spd",24.2,0,"Midsize Cars",2006,-500,"",NA,"","","","",""
"13301",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,13,"Kia","Optima","Y","false",0,100,0,0,0,0,0,"Manual 5-spd",25.1,0,"Midsize Cars",2006,0,"",NA,"","","","",""
"13302",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,13,"Kia","Optima","N","false",0,100,0,0,0,0,0,"Automatic 4-spd",22.6,0,"Midsize Cars",2006,-1000,"",NA,"","","","",""
"13303",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",18,12,"Kia","Spectra","Y","false",0,97,0,0,0,0,0,"Automatic 4-spd",27.7086,0,"Midsize Cars",2006,750,"",NA,"","","","",""
"13304",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",18,12,"Kia","Spectra","Y","false",0,97,0,0,0,0,0,"Manual 5-spd",27.4,0,"Midsize Cars",2006,750,"",NA,"","","","",""
